                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     600                                      445                  1.2000000000000000E+001                  2.0000000000000000E-002                  9.6773714306294806E+006                  2.5300620698478891E+005                  2.5651807026534829E+004                  1.4673618410222940E+004                  6.1331818680033585E+000                 -5.7796916607794824E+000                  4.1042109239454094E-001                  2.4893982751827167E-008                  5.7007582461270456E-001                  1.4213964718114285E-004                  1.2200004716214579E-002                  9.9866748201242104E-004                  2.0850244238745444E-003                  1.2000000000000000E+001                  0.0000000000000000E+000                  7.2337920542426444E+000                  1.9038665428024133E-004                  4.5268595294741498E+000                  1.9612669144197445E-002                  6.8767744926683874E-002                  7.6830660519641894E-002                  2.5020293086498661E-002                  3.7933052695328824E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3882887649777265E+004                  3.7680819222447906E+004                  8.1779419803091912E+006                  1.4687780000079169E+004                  1.4687780000079176E+004                  3.2096825796566709E-029                  1.0021145903373020E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.0539461665923288E+014                                "027d9db"                               "gfortran"                                 "13.3.0"                   "x86_64-linux-25.12.1"                                 "CRMATH"                               "20260324"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   radius                                 v_div_cs                                       pp                                      cno                                tri_alpha                               luminosity                                     logL                            log_rel_E_err                            zbar_div_abar                                dvdt_drag                        FdotV_drag_energy 
                                       1                  1.2000000000000000E+001                  7.8768584306662492E-001                  4.4107116529008268E+000                 -9.0184625603038171E+000                  3.6285064092121830E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1331818680033585E+000                  2.6901056980278286E-010                  1.4053709766472564E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410222940E+004                  4.1665372209886300E+000                 -1.5143339708447609E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.1999999999976000E+001                  7.8766368846975787E-001                  4.4156226880235199E+000                 -8.9923189167829332E+000                  3.6566198596522632E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1328690049305994E+000                  2.6878590662053085E-010                  1.4925724401044191E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410222976E+004                  4.1665372209886309E+000                 -1.6325628753128694E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.1999999999925226E+001                  7.8761954639232601E-001                  4.4204900155769833E+000                 -8.9677843592030779E+000                  3.6835091168652019E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1322456863478090E+000                  2.6776266961403134E-010                  1.5793222115988965E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410222978E+004                  4.1665372209886318E+000                 -1.5274947127671082E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.1999999999899838E+001                  7.8759868296157898E-001                  4.4236768991102489E+000                 -8.9524956209693762E+000                  3.7005559781601622E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1319511014164290E+000                  2.6720505811244758E-010                  1.6359121235159613E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410222982E+004                  4.1665372209886318E+000                 -1.5304980519291865E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.1999999999874449E+001                  7.8757853836853264E-001                  4.4279808333753374E+000                 -8.9327007429281586E+000                  3.7229577877811599E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1316666796706718E+000                  2.6661369459931112E-010                  1.7122039532521973E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410222982E+004                  4.1665372209886318E+000                 -1.5817788471818581E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.1999999999830024E+001                  7.8754484981082395E-001                  4.4333070340249456E+000                 -8.9092708958067170E+000                  3.7499015910348263E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1311910600074668E+000                  2.6554296883090319E-010                  1.8071163991312512E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410222984E+004                  4.1665372209886318E+000                 -1.5831101173553019E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.1999999999785596E+001                  7.8751292333413958E-001                  4.4384790901025690E+000                 -8.8875865771243667E+000                  3.7752782384317318E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1307403516938024E+000                  2.6445201065959647E-010                  1.8996394971405988E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410222985E+004                  4.1665372209886318E+000                 -1.5055675048317484E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.1999999999741171E+001                  7.8748254526740047E-001                  4.4435028823285512E+000                 -8.8674216649994264E+000                  3.7992601116035183E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1303115331526756E+000                  2.6335340793215917E-010                  1.9899254787611965E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410222985E+004                  4.1665372209886318E+000                 -1.4933269944486163E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.1999999999696742E+001                  7.8745353950430230E-001                  4.4508055778701694E+000                 -8.8396998760492593E+000                  3.8329277057423381E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1299021141210375E+000                  2.6225705258305946E-010                  2.1210924820654825E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410222991E+004                  4.1665372209886318E+000                 -1.5550652598212871E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.1999999999607887E+001                  7.8739909956040077E-001                  4.4577568546147823E+000                 -8.8143645034733993E+000                  3.8641871548880284E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1291337630915192E+000                  2.6013286948024295E-010                  2.2485156894956890E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410222996E+004                  4.1665372209886318E+000                 -1.5053957023481306E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.1999999999563459E+001                  7.8737341497915203E-001                  4.4622594639206339E+000                 -8.7987302785612496E+000                  3.8838474303953894E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1287712911153243E+000                  2.5911670194011786E-010                  2.3309381196267601E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410222996E+004                  4.1665372209886318E+000                 -1.5848639727471086E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.1999999999519032E+001                  7.8734863425675172E-001                  4.4688267298038173E+000                 -8.7769204759919415E+000                  3.9117697172924784E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1284215951061700E+000                  2.5813391910458170E-010                  2.4509892017624360E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410222998E+004                  4.1665372209886318E+000                 -1.5539929255580420E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.1999999999430177E+001                  7.8730148856156945E-001                  4.4771848835443464E+000                 -8.7503345854044561E+000                  3.9464234395685462E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1277563483059803E+000                  2.5629583983982926E-010                  2.6057236528305619E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410223004E+004                  4.1665372209886318E+000                 -1.5525257928924832E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.1999999999341320E+001                  7.8725712837005468E-001                  4.4851618001701947E+000                 -8.7262488531332263E+000                  3.9785278423307648E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1271304721453026E+000                  2.5464392048346199E-010                  2.7543243553490141E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410223009E+004                  4.1665372209886327E+000                 -1.5147571952769754E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.1999999999252465E+001                  7.8721514887698707E-001                  4.4927904548926527E+000                 -8.7042862664524669E+000                  4.0084326486070392E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1265382440351637E+000                  2.5319071213901776E-010                  2.8972008281807852E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410223011E+004                  4.1665372209886327E+000                 -1.5481631158495484E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.1999999999163609E+001                  7.8717522824081665E-001                  4.5000999495499148E+000                 -8.6841508150165421E+000                  4.0364202150507609E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1259751144675603E+000                  2.5193978888044165E-010                  3.0346941473614823E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410223016E+004                  4.1665372209886327E+000                 -1.5172463466447137E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.1999999999074754E+001                  7.8713710594328012E-001                  4.5071158497590638E+000                 -8.6656050321975790E+000                  4.0627217948257837E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1254374009893562E+000                  2.5088693558052941E-010                  3.1670982329142499E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410223018E+004                  4.1665372209886327E+000                 -1.4853215036864693E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.1999999998985899E+001                  7.8710056790096572E-001                  4.5171920616709436E+000                 -8.6404873121324179E+000                  4.0994209476231021E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1249220776645341E+000                  2.5001817760670922E-010                  3.3556789101212953E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410223025E+004                  4.1665372209886327E+000                 -1.5772449605146683E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.1999999998808189E+001                  7.8703157318260175E-001                  4.5290363551391568E+000                 -8.6122797141826464E+000                  4.1417280208227591E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1239491117952545E+000                  2.4863693296928724E-010                  3.5808763238656490E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410223033E+004                  4.1665372209886327E+000                 -1.5146978972763012E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.1999999998649518E+001                  7.8697381941120070E-001                  4.5395088287845642E+000                 -8.5888310567939250E+000                  4.1782026881114183E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1231347849823035E+000                  2.4757311924907189E-010                  3.7795414610176444E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410223038E+004                  4.1665372209886335E+000                 -1.5338474654482605E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.1999999998490848E+001                  7.8691907996084753E-001                  4.5493575003236426E+000                 -8.5678980273751524E+000                  4.2118662522706511E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1223630599795946E+000                  2.4639203933767132E-010                  3.9661869617766819E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410223045E+004                  4.1665372209886335E+000                 -1.5384942509780450E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.1999999998332177E+001                  7.8686689711182844E-001                  4.5586444561645356E+000                 -8.5490617277467873E+000                  4.2431216023439537E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1216274688829833E+000                  2.4487655170832134E-010                  4.1420032844138286E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4673618410223051E+004                  4.1665372209886335E+000                 -1.5578509565205838E+001                  8.5000496627254196E-001                  0.0000000000000000E+000                  0.0000000000000000E+000 
