                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    1100                                      876                  5.0000000000000000E+000                  8.0000000000000002E-003                  8.3987240983598217E+007                  3.5887487913653057E+005                  1.5362709039838983E+004                  1.0607548197761478E+003                  4.5975351366183839E+000                 -4.5527326868225719E+000                  1.8180324226277098E-001                  5.7738614972516409E-009                  8.1038880226164844E-001                  5.3088211297348186E-005                  4.9072810004836273E-003                  1.0244458606550641E-004                  6.7985889109399014E-004                  5.0000000000000000E+000                  0.0000000000000000E+000                  3.0399722693963747E+000                  2.2997902545680393E-004                  1.9198157556971764E+000                  3.3906049660690826E-003                  1.0466544820710827E-002                  1.2249956894419678E-002                  3.4419806657399856E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4122452042694997E+004                  1.2072045013021721E+005                  4.7136245876829065E+007                  1.0624844414848362E+003                  1.0624827532743034E+003                  1.6505480151015582E-029                  7.2461125556790932E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.6504357560639990E+015                               "d9e66b3b"                               "gfortran"                                 "13.3.0"                   "x86_64-linux-25.12.1"                                 "CRMATH"                               "20260108"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                 log_mass                                    logdq                                   log_dq                                 dq_ratio                                        q                                       xq                             vel_km_per_s                                   radius                                       xm                                       dq                                    logxq                            log_dr_div_cs                              temperature                                   energy                                     logE                                      rho                                  entropy                                 pressure                                  logPgas                          pgas_div_ptotal                                    grada                                   gamma1                                   free_e                                logfree_e                                   csound                             v_div_csound                                       pp                                      cno                                tri_alpha                                  opacity                              log_opacity                                     xtau                                  xlogtau                       logtau_sub_xlogtau                               luminosity                                     logL                           log_L_div_Ledd                               ergs_error                      ergs_error_integral                  ergs_rel_error_integral                                      tau                                   logtau                             dt_cs_div_dr                         log_dt_cs_div_dr 
                                       1                  5.0000000000000000E+000                  6.6252505701422937E-001                  4.1871106065141843E+000                 -9.2995676849478119E+000                  3.0555149151498027E+000                  7.3599999999999999E-001                  2.5600000000000001E-001                  8.0000000000000071E-003                  6.9897000433601875E-001                 -1.2301029995663979E+001                 -1.2301029995663979E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5975351366183839E+000                  0.0000000000000000E+000                  4.9999999999999999E-013                 -9.8999999999999986E+001                  6.6152828196453717E-001                  1.5385464288161094E+004                  1.5603507234577734E+013                  1.3193222226651104E+001                  5.0168638494396655E-010                  4.0723747762253687E+001                  1.1363573233730817E+003                  2.9978438352238737E+000                  8.7564670960170277E-001                  1.9652202331960816E-001                  1.2465250359708693E+000                  7.5643460731353318E-001                 -1.2122861015290272E-001                  1.6803192502633354E+006                  0.0000000000000000E+000                  1.4531734697430625E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1042042561837464E+000                  6.1322896641323488E-001                  2.5246347295883121E+011                  1.1402198552197454E+001                 -1.1578289811253136E+001                  1.0607548197761478E+003                  3.0256150137569935E+000                 -1.1749089309306890E+000                 -3.5237031609299971E+033                 -3.5237031609299971E+033                  1.5466149189091148E-016                  6.6666666666666663E-001                 -1.7609125905568127E-001                  2.4689866652752832E+012                  1.2392518744361659E+001 
                                       2                  4.9999999999974998E+000                  6.6251459145190150E-001                  4.1887005140672544E+000                 -9.2888657596641586E+000                  3.0672593015214997E+000                  7.3599999999999999E-001                  2.5600000000000001E-001                  8.0000000000000071E-003                  6.9897000433580159E-001                 -1.2129674014456912E+001                 -1.2129674014456912E+001                  6.7397535910955853E-001                  9.9999999999949996E-001                  4.9999999999999999E-013                  0.0000000000000000E+000                  4.5974243472512768E+000                  2.5000000000000003E-012                  7.4186688465968399E-013                 -1.2301029995663979E+001                  8.2163651877290445E-001                  1.5441892120078572E+004                  1.5625349953235502E+013                  1.3193829752803772E+001                  5.1420256692944706E-010                  4.0697184740103197E+001                  1.1675064848823781E+003                  3.0103475420362389E+000                  8.7717902940884984E-001                  1.9635509433688303E-001                  1.2468132712359077E+000                  7.5719683466007059E-001                 -1.2079121020287638E-001                  1.6825316356269647E+006                  0.0000000000000000E+000                  1.4894283686142613E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1321121970528401E+000                  6.1617210517560927E-001                  2.5246347295881534E+011                  1.1402198552197428E+001                 -1.1568072461830425E+001                  1.0607548197761487E+003                  3.0256150137569939E+000                 -1.1749089309306888E+000                  7.4697475692286770E+033                  3.9460444082986799E+033                 -1.7319878757726814E-016                  6.8253682888845169E-001                 -1.6587390963299839E-001                  1.7076957892205837E+012                  1.2232410507553292E+001 
                                       3                  4.9999999999937907E+000                  6.6249943997215133E-001                  4.1905621807499989E+000                 -9.2766582865463132E+000                  3.0807416888555372E+000                  7.3600000000000010E-001                  2.5600000000000001E-001                  7.9999999999998961E-003                  6.9897000433547940E-001                 -1.2139302334521052E+001                 -1.2139302334521052E+001                  1.0224176075247884E+000                  9.9999999999875810E-001                  1.2418668846596840E-012                  0.0000000000000000E+000                  4.5972639570788898E+000                  6.2093344232984207E-012                  7.2560065397905180E-013                 -1.1905924953560429E+001                  7.9910353682446889E-001                  1.5508228122322340E+004                  1.5652055693354047E+013                  1.3194571384543831E+001                  5.2886120896404674E-010                  4.0668264714663344E+001                  1.2043194181182857E+003                  3.0246683843574149E+000                  8.7887415927782209E-001                  1.9625951953596166E-001                  1.2473260791169107E+000                  7.5810262262236583E-001                 -1.2027200093534501E-001                  1.6853495485347125E+006                  0.0000000000000000E+000                  1.5318892445852812E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1626541064882954E+000                  6.1937032491884625E-001                  2.5246347295879163E+011                  1.1402198552197387E+001                 -1.1553242895803212E+001                  1.0607548197761485E+003                  3.0256150137569939E+000                 -1.1714999137263200E+000                 -5.9145194605806216E+033                 -1.9684750522819417E+033                  8.6399811343817483E-017                  7.0624543944323614E-001                 -1.5104434360582447E-001                  1.7986368608578501E+012                  1.2254943489501729E+001 
                                       4                  4.9999999999901625E+000                  6.6248502998482639E-001                  4.1926883094939065E+000                 -9.2631267648236708E+000                  3.0957958925668905E+000                  7.3599999999999999E-001                  2.5600000000000001E-001                  8.0000000000000071E-003                  6.9897000433516432E-001                 -1.2014363597912752E+001                 -1.2014363597912752E+001                  7.5000000000000011E-001                  9.9999999999803246E-001                  1.9674675386387358E-012                  0.0000000000000000E+000                  4.5971114213707791E+000                  9.8373376931936797E-012                  9.6746753863873559E-013                 -1.1706092424359683E+001                  9.0963918558030199E-001                  1.5584336230433653E+004                  1.5683923966447254E+013                  1.3195454728232070E+001                  5.4559858482572986E-010                  4.0637932109288521E+001                  1.2467974132461959E+003                  3.0406175663074615E+000                  8.8068717857156997E-001                  1.9628574812402716E-001                  1.2481492635736406E+000                  7.5915214521427299E-001                 -1.1967117640322532E-001                  1.6888636608192332E+006                  0.0000000000000000E+000                  1.5803715220948793E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1948134272085689E+000                  6.2271264947087002E-001                  2.5246347295876825E+011                  1.1402198552197346E+001                 -1.1539109441236086E+001                  1.0607548197761487E+003                  3.0256150137569939E+000                 -1.1684803970000504E+000                  1.0323332142313747E+033                 -9.3614183805056697E+032                  4.1088901840468359E-017                  7.2960719976688382E-001                 -1.3691088903873996E-001                  1.3944657143067573E+012                  1.2144407840745895E+001 
                                       5                  4.9999999999853255E+000                  6.6246640395184508E-001                  4.1944878724245704E+000                 -9.2519587120919624E+000                  3.1082988759637802E+000                  7.3599999999999999E-001                  2.5600000000000001E-001                  8.0000000000000071E-003                  6.9897000433474410E-001                 -1.2315393593576731E+001                 -1.2315393593576731E+001                  1.9999999999999991E+000                  9.9999999999706501E-001                  2.9349350772774714E-012                  0.0000000000000000E+000                  4.5969142645650090E+000                  1.4674675386387360E-011                  4.8373376931936800E-013                 -1.1532401501193878E+001                  5.9664474040498683E-001                  1.5649046190062701E+004                  1.5711815305202828E+013                  1.3196226365274679E+001                  5.5981081957627889E-010                  4.0614086281542747E+001                  1.2832133700539457E+003                  3.0538342605440967E+000                  8.8213567210112898E-001                  1.9642273390344328E-001                  1.2490499177677798E+000                  7.6004923410509218E-001                 -1.1915827428814506E-001                  1.6920714259535098E+006                  0.0000000000000000E+000                  1.6215393959842720E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2201947487322080E+000                  6.2533249275035019E-001                  2.5246347295873688E+011                  1.1402198552197293E+001                 -1.1520814324255269E+001                  1.0607548197761487E+003                  3.0256150137569939E+000                 -1.1648403830009000E+000                  5.1804228104953125E+032                 -4.1809955700103572E+032                  1.8351120480773664E-017                  7.6099924857814549E-001                 -1.1861577205797659E-001                  2.8668322801374585E+012                  1.2457402285921210E+001 
                                       6                  4.9999999999829061E+000                  6.6245732650165134E-001                  4.1962722881848373E+000                 -9.2411721423876596E+000                  3.1204529605813831E+000                  7.3599999999999999E-001                  2.5600000000000001E-001                  8.0000000000000071E-003                  6.9897000433453405E-001                 -1.2014363597912752E+001                 -1.2014363597912752E+001                  5.0000000000000044E-001                  9.9999999999658129E-001                  3.4186688465968394E-012                  0.0000000000000000E+000                  4.5968181826990637E+000                  1.7093344232984199E-011                  9.6746753863873519E-013                 -1.1466142965614925E+001                  8.8604325709210818E-001                  1.5713476782522976E+004                  1.5740331624701467E+013                  1.3197013878039613E+001                  5.7388894332647520E-010                  4.0592224463656933E+001                  1.3196323715962374E+003                  3.0666542347781869E+000                  8.8348925950233281E-001                  1.9666675528472505E-001                  1.2501314340552028E+000                  7.6094631898230325E-001                 -1.1864597948707639E-001                  1.6954710913039579E+006                  0.0000000000000000E+000                  1.6623188329347206E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2434531793297641E+000                  6.2771941469674164E-001                  2.5246347295872107E+011                  1.1402198552197266E+001                 -1.1511894226512934E+001                  1.0607548197761487E+003                  3.0256150137569939E+000                 -1.1631732485707351E+000                  1.0395928303050645E+033                  6.2149327330402881E+032                 -2.7278426263351375E-017                  7.7679125138574512E-001                 -1.0969567431566808E-001                  1.4723252806622104E+012                  1.2168003769234089E+001 
                                       7                  4.9999999999780700E+000                  6.6243961532220297E-001                  4.1987648367299748E+000                 -9.2264808240486964E+000                  3.1371116915945825E+000                  7.3600000000000010E-001                  2.5600000000000001E-001                  7.9999999999998961E-003                  6.9897000433411394E-001                 -1.1963211075465370E+001                 -1.1963211075465370E+001                  8.8888888888888873E-001                  9.9999999999561384E-001                  4.3861363852355746E-012                  0.0000000000000000E+000                  4.5966307213910671E+000                  2.1930681926177877E-011                  1.0884009809685773E-012                 -1.1357917868227505E+001                  9.2123952143504417E-001                  1.5803920514151570E+004                  1.5781211848529988E+013                  1.3198140349882372E+001                  5.9363455910714393E-010                  4.0563924505047822E+001                  1.3712343740557030E+003                  3.0841873827123276E+000                  8.8526988586041133E-001                  1.9719071552658202E-001                  1.2519647301603110E+000                  7.6220534155184783E-001                 -1.1792801200787721E-001                  1.7005613525932943E+006                  0.0000000000000000E+000                  1.7195150857685499E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2735815793384280E+000                  6.3079199871714331E-001                  2.5246347295868930E+011                  1.1402198552197211E+001                 -1.1494490981914304E+001                  1.0607548197761487E+003                  3.0256150137569939E+000                 -1.1601180261025708E+000                  1.1749297181483666E+033                  1.7964229914523955E+033                 -7.8848145611627812E-017                  8.0855128243845897E-001                 -9.2292429717091895E-002                  1.3577115260747273E+012                  1.2132807504891153E+001 
                                       8                  4.9999999999726272E+000                  6.6242035053787562E-001                  4.2007850361145733E+000                 -9.2148608633588278E+000                  3.1503688338187272E+000                  7.3599999999999999E-001                  2.5600000000000001E-001                  8.0000000000000071E-003                  6.9897000433364120E-001                 -1.2218483580568675E+001                 -1.2218483580568675E+001                  1.7999999999999998E+000                  9.9999999999452549E-001                  5.4745373662041518E-012                  0.0000000000000000E+000                  4.5964268248666018E+000                  2.7372686831020764E-011                  6.0466721164920970E-013                 -1.1261652575628286E+001                  6.5325180827159801E-001                  1.5877606559860709E+004                  1.5815064953582350E+013                  1.3199070979933341E+001                  6.0973220827179041E-010                  4.0542614435649632E+001                  1.4137376817017191E+003                  3.0981108806105713E+000                  8.8662923401013383E-001                  1.9777600676075113E-001                  1.2537321993402726E+000                  7.6322714452485030E-001                 -1.1734619214604945E-001                  1.7049719504471347E+006                  0.0000000000000000E+000                  1.7661444851938664E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2962654072004698E+000                  6.3309110260821966E-001                  2.5246347295865332E+011                  1.1402198552197149E+001                 -1.1475579324151889E+001                  1.0607548197761487E+003                  3.0256150137569939E+000                 -1.1570310556325791E+000                  6.5512282624947321E+032                  2.4515458177018687E+033                 -1.0760263174512844E-016                  8.4453806341768578E-001                 -7.3380771954740659E-002                  2.5164900528023389E+012                  1.2400795218054599E+001 
                                       9                  4.9999999999696039E+000                  6.6240992937425347E-001                  4.2022134520402670E+000                 -9.2068137953531046E+000                  3.1595972984470064E+000                  7.3599999999999999E-001                  2.5600000000000001E-001                  8.0000000000000071E-003                  6.9897000433337853E-001                 -1.2218483580568675E+001                 -1.2218483580568675E+001                  1.0000000000000000E+000                  9.9999999999392086E-001                  6.0792045778533615E-012                  0.0000000000000000E+000                  4.5963165320967798E+000                  3.0396022889266809E-011                  6.0466721164920970E-013                 -1.1216153241458809E+001                  6.4439177466644804E-001                  1.5929914764259991E+004                  1.5839396523910609E+013                  1.3199738631083765E+001                  6.2113529017247346E-010                  4.0528480061643847E+001                  1.4441001012831362E+003                  3.1077867286124996E+000                  8.8754305533082989E-001                  1.9827851635045310E-001                  1.2551355129564035E+000                  7.6394994639372571E-001                 -1.1693509524253018E-001                  1.7082477436937185E+006                  0.0000000000000000E+000                  1.7991753513553394E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3112527670572245E+000                  6.3460348611532491E-001                  2.5246347295863324E+011                  1.1402198552197115E+001                 -1.1465364126853984E+001                  1.0607548197761487E+003                  3.0256150137569939E+000                 -1.1554649826306920E+000                 -6.0285179152023783E+033                 -3.5769720975005093E+033                  1.5699955864204593E-016                  8.6463821283856346E-001                 -6.3165574656869408E-002                  2.5683561803895464E+012                  1.2409655251659748E+001 
