                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    1800                                     1493                  5.0000000000000000E+000                  8.0000000000000002E-003                  9.6713485850835517E+007                  2.8224903728432164E+004                  4.2378938343849013E+003                  1.8983079040609080E+003                  8.0823256207846853E+001                 -1.0362730853774738E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1778682632330633E-001                  7.2786176331771590E-002                  2.3999140345736412E-003                  9.8356472459218500E-004                  6.7387857481069876E-004                  5.0000000000000000E+000                  0.0000000000000000E+000                  2.8808335220426371E+000                  2.3879641531909131E-004                  2.0612082083997798E+000                  2.0752184710240755E-002                  9.8554257655841127E-003                  1.2444918958365669E-002                  3.4362895690251780E-003                  8.5452689615247313E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2521949356711181E+006                  3.8372307630409664E+003                  2.6339246595896665E+007                  1.8885942897266543E+003                  1.7278809399583431E+003                  1.5374360585319309E+002                  1.1795678293637559E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.0520455010863270E+015                                "48b8e84"                               "gfortran"                                 "13.3.0"                   "x86_64-linux-25.12.1"                                 "CRMATH"                               "20260108"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                 log_mass                                    logdq                                   log_dq                                 dq_ratio                                        q                                       xq                             vel_km_per_s                                   radius                                       xm                                       dq                                    logxq                            log_dr_div_cs                              temperature                                   energy                                     logE                                      rho                                  entropy                                 pressure                                  logPgas                          pgas_div_ptotal                                    grada                                   gamma1                                   free_e                                logfree_e                                   csound                             v_div_csound                                       pp                                      cno                                tri_alpha                                  opacity                              log_opacity                                     xtau                                  xlogtau                       logtau_sub_xlogtau                               luminosity                                     logL                           log_L_div_Ledd                               ergs_error                      ergs_error_integral                  ergs_rel_error_integral                                      tau                                   logtau                             dt_cs_div_dr                         log_dt_cs_div_dr 
                                       1                  5.0000000000000000E+000                  1.9075363433178729E+000                  3.6271500760517794E+000                 -8.1088242827283459E+000                  3.3384134344253313E+000                  7.3599999999999999E-001                  2.5600000000000001E-001                  8.0000000000000071E-003                  6.9897000433601875E-001                 -1.2301029995663979E+001                 -1.2301029995663979E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.0823256207846853E+001                  0.0000000000000000E+000                  4.9999999999999999E-013                 -9.8999999999999986E+001                 -2.6259163769245721E+000                  4.2378938663013068E+003                  1.9972812209796694E+012                  1.2300439218661893E+001                  7.7835141140997231E-009                  2.1425136990824992E+001                  2.1797838693295766E+003                  3.3382513348046112E+000                  9.9962682147818183E-001                  3.9143903994195234E-001                  1.6477014777432024E+000                  9.9968866246557601E-005                 -4.0001352332258922E+000                  6.7929454050529760E+005                  0.0000000000000000E+000                  2.2585641352516620E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4200930107537755E-003                 -2.1924586800675145E+000                  4.5209955071415459E+012                  1.2655234075442920E+001                 -1.2831325334498601E+001                  1.8983079040609080E+003                  3.2783666560308404E+000                 -3.7290322756281125E+000                  5.8051062828986719E+032                  5.8051062828986719E+032                 -4.4515932423903148E-017                  6.6666666666666663E-001                 -1.7609125905568127E-001                  3.7640277215447000E+014                  1.4575652813285920E+001 
                                       2                  4.9999999999974998E+000                  1.9075363431937169E+000                  3.6271500889210473E+000                 -8.1088241926673188E+000                  3.3384135373602453E+000                  7.3600000000000010E-001                  2.5600000000000001E-001                  7.9999999999998961E-003                  6.9897000433580159E-001                 -1.1833431496857857E+001                 -1.1833431496857857E+001                  3.4072303940965809E-001                  9.9999999999949996E-001                  4.9999999999999999E-013                  0.0000000000000000E+000                  8.0823256184741112E+001                  2.5000000000000003E-012                  1.4674675386387359E-012                 -1.2301029995663979E+001                 -2.1583167351640506E+000                  4.2378939918810565E+003                  1.9972812336056313E+012                  1.2300439221407316E+001                  7.7835157281919364E-009                  2.1425136861840212E+001                  2.1797843859741602E+003                  3.3382514377587356E+000                  9.9962682152239835E-001                  3.9143904147595376E-001                  1.6477014811718622E+000                  9.9968866200829585E-005                 -4.0001352334245484E+000                  6.7929455128030048E+005                  0.0000000000000000E+000                  2.2585646036577286E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4200944421871952E-003                 -2.1924585832365864E+000                  4.5209955071415459E+012                  1.2655234075442920E+001                 -1.2831325282170349E+001                  1.8983079040609077E+003                  3.2783666560308404E+000                 -3.7290322756281125E+000                  9.2992673753147517E+028                  5.8060362096362030E+032                 -4.4523063482972485E-017                  6.6666674699350648E-001                 -1.7609120672742948E-001                  1.2824875905160691E+014                  1.4108053171525398E+001 
                                       3                  4.9999999999901625E+000                  1.9075363428293262E+000                  3.6271501198776006E+000                 -8.1088239760289511E+000                  3.3384137849662814E+000                  7.3599999999999999E-001                  2.5599999999999995E-001                  8.0000000000000071E-003                  6.9897000433516432E-001                 -1.1486089820745708E+001                 -1.1486089820745708E+001                  4.4942613500550865E-001                  9.9999999999803246E-001                  1.9674675386387358E-012                  0.0000000000000000E+000                  8.0823256116927112E+001                  9.8373376931936797E-012                  3.2652029429057323E-012                 -1.1706092424359683E+001                 -1.8109742844109820E+000                  4.2378942939585677E+003                  1.9972812639769180E+012                  1.2300439228011335E+001                  7.7835196108306541E-009                  2.1425136551572088E+001                  2.1797856287436343E+003                  3.3382516854109805E+000                  9.9962682162875904E-001                  3.9143904516593808E-001                  1.6477014894193780E+000                  9.9968866090832924E-005                 -4.0001352339024061E+000                  6.7929457719917735E+005                  0.0000000000000000E+000                  2.2585657303924030E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4200978854480548E-003                 -2.1924583503134096E+000                  4.5209955071415459E+012                  1.2655234075442920E+001                 -1.2831325128590329E+001                  1.8983079040609077E+003                  3.2783666560308404E+000                 -3.7290321311816497E+000                 -1.0512767736330382E+033                 -4.7067315266941789E+032                  3.6093144960500254E-017                  6.6666698274761926E-001                 -1.7609105314740972E-001                  5.7638241291740734E+013                  1.3760710720772328E+001 
                                       4                  4.9999999999738369E+000                  1.9075363420185336E+000                  3.6271501625932148E+000                 -8.1088236770993447E+000                  3.3384141266268377E+000                  7.3599999999999999E-001                  2.5599999999999995E-001                  8.0000000000000071E-003                  6.9897000433374623E-001                 -1.1486089820745708E+001                 -1.1486089820745708E+001                  1.0000000000000000E+000                  9.9999999999476730E-001                  5.2326704815444676E-012                  0.0000000000000000E+000                  8.0823255966036626E+001                  2.6163352407722341E-011                  3.2652029429057323E-012                 -1.1281276613349924E+001                 -1.8109743476780380E+000                  4.2378947107823451E+003                  1.9972813058849668E+012                  1.2300439237123941E+001                  7.7835249683135111E-009                  2.1425136123447096E+001                  2.1797873435871220E+003                  3.3382520271352991E+000                  9.9962682177552176E-001                  3.9143905025758968E-001                  1.6477015007997722E+000                  9.9968865939053904E-005                 -4.0001352345617800E+000                  6.7929461296352232E+005                  0.0000000000000000E+000                  2.2585672851220190E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4201026366545030E-003                 -2.1924580289130176E+000                  4.5209955071415459E+012                  1.2655234075442920E+001                 -1.2831324786865620E+001                  1.8983079040609080E+003                  3.2783666560308404E+000                 -3.7290318097797477E+000                  2.4694490559935741E+029                 -4.7042620776381851E+032                  3.6074208213790770E-017                  6.6666750731488744E-001                 -1.7609071142270125E-001                  5.7638249688352398E+013                  1.3760710784039386E+001 
                                       5                  4.9999999999575104E+000                  1.9075363412077408E+000                  3.6271502215249627E+000                 -8.1088232646876683E+000                  3.3384145979914224E+000                  7.3599999999999999E-001                  2.5600000000000001E-001                  8.0000000000000071E-003                  6.9897000433232814E-001                 -1.1240759975279827E+001                 -1.1240759975279827E+001                  5.6842105263157905E-001                  9.9999999999150213E-001                  8.4978734244502003E-012                  0.0000000000000000E+000                  8.0823255815146155E+001                  4.2489367122251003E-011                  5.7443385106674913E-012                 -1.1070689742000589E+001                 -1.5656458916850944E+000                  4.2378952858450502E+003                  1.9972813637025676E+012                  1.2300439249695962E+001                  7.7835323596533775E-009                  2.1425135532794396E+001                  2.1797897094360001E+003                  3.3382524985878508E+000                  9.9962682197799890E-001                  3.9143905728218698E-001                  1.6477015165005098E+000                  9.9968865729656639E-005                 -4.0001352354714639E+000                  6.7929466230509221E+005                  0.0000000000000000E+000                  2.2585889923210547E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4201091915611561E-003                 -2.1924575854998047E+000                  4.5209955071415459E+012                  1.2655234075442920E+001                 -1.2831324445140927E+001                  1.8983079040609080E+003                  3.2783666560308404E+000                 -3.7290314883780269E+000                  4.6993965548596100E+029                 -4.6995626810833252E+032                  3.6038171316398286E-017                  6.6666803188254575E-001                 -1.7609036969800754E-001                  3.2762899380481531E+013                  1.3515382328046442E+001 
                                       6                  4.9999999999287894E+000                  1.9075363397813510E+000                  3.6271502966728768E+000                 -8.1088227387943572E+000                  3.3384151990596287E+000                  7.3599999999999999E-001                  2.5600000000000001E-001                  8.0000000000000071E-003                  6.9897000432983347E-001                 -1.1240759975279827E+001                 -1.1240759975279827E+001                  1.0000000000000000E+000                  9.9999999998575784E-001                  1.4242211935117692E-011                  0.0000000000000000E+000                  8.0823255549691524E+001                  7.1211059675588459E-011                  5.7443385106674913E-012                 -1.0846422555880689E+001                 -1.5656459319110823E+000                  4.2378960191470642E+003                  1.9972814374297783E+012                  1.2300439265727414E+001                  7.7835417848481356E-009                  2.1425134779614535E+001                  2.1797927262903527E+003                  3.3382530997682305E+000                  9.9962682223619059E-001                  3.9143906623973646E-001                  1.6477015365216046E+000                  9.9968865462642337E-005                 -4.0001352366314533E+000                  6.7929472522392077E+005                  0.0000000000000000E+000                  2.2585917275153152E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4201175501698831E-003                 -2.1924570200740190E+000                  4.5209955071415459E+012                  1.2655234075442920E+001                 -1.2831323843958632E+001                  1.8983079040609080E+003                  3.2783666560308404E+000                 -3.7290309229494891E+000                  4.8767307353736536E+029                 -4.6946859503479517E+032                  3.6000774547883473E-017                  6.6666895473400267E-001                 -1.7608976851571170E-001                  3.2762902415104598E+013                  1.3515382368272430E+001 
                                       7                  4.9999999999000684E+000                  1.9075363383549611E+000                  3.6271503923876458E+000                 -8.1088220689736108E+000                  3.3384159646295113E+000                  7.3599999999999999E-001                  2.5600000000000001E-001                  8.0000000000000071E-003                  6.9897000432733880E-001                 -1.1051166245820500E+001                 -1.1051166245820500E+001                  6.4625850340136060E-001                  9.9999999998001354E-001                  1.9986550445785183E-011                  0.0000000000000000E+000                  8.0823255284236893E+001                  9.9932752228925915E-011                  8.8886080112433803E-012                 -1.0699262155938730E+001                 -1.3760531013728192E+000                  4.2378969531430093E+003                  1.9972815313350325E+012                  1.2300439286146435E+001                  7.7835537895638597E-009                  2.1425133820303543E+001                  2.1797965688101222E+003                  3.3382538654809855E+000                  9.9962682256504376E-001                  3.9143907764883612E-001                  1.6477015620221802E+000                  9.9968865122554611E-005                 -4.0001352381088955E+000                  6.7929480536269653E+005                  0.0000000000000000E+000                  2.2586044850386081E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4201281964019127E-003                 -2.1924562999009143E+000                  4.5209955071415459E+012                  1.2655234075442920E+001                 -1.2831323242776381E+001                  1.8983079040609080E+003                  3.2783666560308404E+000                 -3.7290303575214816E+000                  1.0523267708167355E+033                  5.8285817578194033E+032                 -4.4695951979835978E-017                  6.6666987758666718E-001                 -1.7608916733346142E-001                  2.1173348107315340E+013                  1.3325789537734167E+001 
                                       8                  4.9999999998556257E+000                  1.9075363361478144E+000                  3.6271505086693403E+000                 -8.1088212552263474E+000                  3.3384168947002220E+000                  7.3599999999999999E-001                  2.5600000000000001E-001                  8.0000000000000071E-003                  6.9897000432347856E-001                 -1.1051166245820500E+001                 -1.1051166245820500E+001                  1.0000000000000000E+000                  9.9999999997112499E-001                  2.8875158457028563E-011                  0.0000000000000000E+000                  8.0823254873481574E+001                  1.4437579228514280E-010                  8.8886080112433803E-012                 -1.0539475623833155E+001                 -1.3760540689526377E+000                  4.2378980878336934E+003                  1.9972816454184324E+012                  1.2300439310953049E+001                  7.7835683737959490E-009                  2.1425132654863507E+001                  2.1798012369954190E+003                  3.3382547957252675E+000                  9.9962682296455729E-001                  3.9143909150950051E-001                  1.6477015930022674E+000                  9.9968864709395751E-005                 -4.0001352399037806E+000                  6.7929490272149036E+005                  0.0000000000000000E+000                  2.2586082274890642E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4201411302608861E-003                 -2.1924554249810138E+000                  4.5209955071415459E+012                  1.2655234075442920E+001                 -1.2831322312526041E+001                  1.8983079040609077E+003                  3.2783666560308404E+000                 -3.7290294825970922E+000                  7.0236345972426163E+029                  5.8356053924166461E+032                 -4.4749812086415274E-017                  6.6667130558211740E-001                 -1.7608823708312185E-001                  2.1173395280208375E+013                  1.3325790505313986E+001 
                                       9                  4.9999999998111821E+000                  1.9075363339406726E+000                  3.6271506617341598E+000                 -8.1088201840723997E+000                  3.3384181189739550E+000                  7.3600000000000010E-001                  2.5600000000000001E-001                  7.9999999999998961E-003                  6.9897000431961820E-001                 -1.0838272338857070E+001                 -1.0838272338857070E+001                  6.1249999999999960E-001                  9.9999999996223643E-001                  3.7763766468271943E-011                  0.0000000000000000E+000                  8.0823254462727121E+001                  1.8881883234135970E-010                  1.4512013079581039E-011                 -1.0422924696714782E+001                 -1.1631613256902449E+000                  4.2378995814589825E+003                  1.9972817955896206E+012                  1.2300439343606689E+001                  7.7835875713925819E-009                  2.1425131120770196E+001                  2.1798073818516632E+003                  3.3382560202274756E+000                  9.9962682349044374E-001                  3.9143910975468599E-001                  1.6477016337822339E+000                  9.9968864165554073E-005                 -4.0001352422663903E+000                  6.7929503087759740E+005                  0.0000000000000000E+000                  2.2586296343254206E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4201581554527813E-003                 -2.1924542733027343E+000                  4.5209955071415459E+012                  1.2655234075442920E+001                 -1.2831321382275810E+001                  1.8983079040609077E+003                  3.2783666560308404E+000                 -3.7290286076739880E+000                 -1.0503116381269923E+033                 -4.6675109888532773E+032                  3.5792385813798999E-017                  6.6667273358045898E-001                 -1.7608730683289128E-001                  1.2968739359086127E+013                  1.3112897762051592E+001 
