                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    5121                                     1180                  1.2000000000000000E+001                  2.0000000000000000E-002                  1.7935936398953080E+007                  5.9241557622470044E-009                  4.1601975798250576E+004                  6.1235241227452076E+004                  4.7634977381612131E+000                  9.2615793981529677E+000                  9.1756084356769596E-031                  1.3120998740906028E-028                  5.3098983882044455E-003                  5.0971269689643946E-010                  9.1822236663526404E-032                  9.0367792131072945E-011                  5.7184207338093087E-013                  3.4251318182848660E+000                  0.0000000000000000E+000                  1.8275749653707176E-029                  2.1274371784924537E-010                  1.3422436405662268E+000                  7.9148804424421029E-002                  1.5050411094544637E-002                  2.8548038293300054E-001                  3.7500543184065184E-002                  3.4251318182848660E+000                  2.0662183275129897E+000                  1.5825840939927720E+000                  1.4238886279109970E+000                  5.6222137929845412E+004                  9.4712672739710729E+002                  5.5933997313125001E+005                 -2.2909603034307504E+016                  7.2114193403267774E-005                  7.9300009763463782E+017                  7.6868396614585031E+013                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.6601510650360175E+014                                "027d9db"                               "gfortran"                                 "13.3.0"                   "x86_64-linux-25.12.1"                                 "CRMATH"                               "20260324"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   radius                                 v_div_cs                                       pp                                      cno                                tri_alpha                               luminosity                                     logL                            log_rel_E_err                            zbar_div_abar                                dvdt_drag                        FdotV_drag_energy 
                                       1                  3.4251318182848660E+000                  6.7792596333878141E-001                  4.6193074951344446E+000                 -8.9436085647692405E+000                  4.0180563296697871E+000                  3.5675530261129289E-085                  9.8053498772228898E-001                  1.9465012277711025E-002                  4.7634977381612131E+000                  2.0119240959185871E-005                  3.6470408627073306E-085                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1235241227452076E+004                  4.7870014330229385E+000                 -2.5624433523461626E+001                  5.0000000241428677E-001                  0.0000000000000000E+000                  2.3886099624013346E+004 
                                       2                  3.4251318182814412E+000                  6.7792028356770073E-001                  4.6196627072229459E+000                 -8.9426036437408154E+000                  4.0194850897238164E+000                  3.5675478875082378E-085                  9.8053498772228898E-001                  1.9465012277711025E-002                  4.7634354408009987E+000                 -1.8897364761493392E-005                  3.6554907751220390E-085                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1235215664007490E+004                  4.7870012517210441E+000                 -2.5099756033286258E+001                  5.0000000241428677E-001                  3.4612682976093839E+002                  2.2594091635470468E+004 
                                       3                  3.4251318182731496E+000                  6.7790656519497017E-001                  4.6200944230627128E+000                 -8.9413862129286308E+000                  4.0212201775303171E+000                  3.5675266863446705E-085                  9.8053498772228898E-001                  1.9465012277711025E-002                  4.7632849771098540E+000                 -1.9038940745263779E-005                  3.6657538150621003E-085                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1235149992348830E+004                  4.7870007859620198E+000                 -2.5235711375818397E+001                  5.0000000241428677E-001                  3.4915057147745887E+002                  2.2806744065585546E+004 
                                       4                  3.4251318182671486E+000                  6.7789666290244865E-001                  4.6205020096253930E+000                 -8.9402406279890982E+000                  4.0228569314562499E+000                  3.5674965751442855E-085                  9.8053498772228898E-001                  1.9465012277711025E-002                  4.7631763713010145E+000                 -1.9035484351895952E-005                  3.6754375025950397E-085                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1235102600049540E+004                  4.7870004498442507E+000                 -2.5134720930718480E+001                  5.0000000241428677E-001                  3.4939765609697247E+002                  2.2839302594018791E+004 
                                       5                  3.4251318182596155E+000                  6.7788426534860069E-001                  4.6211503541369838E+000                 -8.9384259768282650E+000                  4.0254577883287173E+000                  3.5674287566379173E-085                  9.8053498772228898E-001                  1.9465012277711025E-002                  4.7630404015957541E+000                 -1.9028036715065888E-005                  3.6908292258206108E-085                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1235043283700346E+004                  4.7870000291578387E+000                 -2.4860175614327954E+001                  5.0000000241428677E-001                  3.4964901010455117E+002                  2.2880641664584778E+004 
                                       6                  3.4251318182455393E+000                  6.7786119220135943E-001                  4.6225898424470966E+000                 -8.9344364129570035E+000                  4.0312188661280244E+000                  3.5671970245906447E-085                  9.8053498772228898E-001                  1.9465012277711025E-002                  4.7627873580554834E+000                 -1.9009553337760561E-005                  3.7248954071557253E-085                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1234932942499618E+004                  4.7869992465893088E+000                 -2.4466606065710664E+001                  5.0000000241428677E-001                  3.5002994782400322E+002                  2.2948768929061967E+004 
                                       7                  3.4251318182112969E+000                  6.7780556062866815E-001                  4.6241399747125564E+000                 -8.9300901005923841E+000                  4.0374319665652569E+000                  3.5667444592454615E-085                  9.8053498772228898E-001                  1.9465012277711025E-002                  4.7621773010720636E+000                 -1.8952678492248378E-005                  3.7623657857683850E-085                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1234667174164002E+004                  4.7869973616852750E+000                 -2.4724756122536313E+001                  5.0000000241428677E-001                  3.5068967856392578E+002                  2.3006852605791981E+004 
                                       8                  3.4251318181927308E+000                  6.7777569082248346E-001                  4.6255465245479241E+000                 -8.9262126900837018E+000                  4.0430479598649738E+000                  3.5662379464375203E-085                  9.8053498772228898E-001                  1.9465012277711025E-002                  4.7618497803980020E+000                 -1.8916153970058494E-005                  3.7961117081599377E-085                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1234524621514625E+004                  4.7869963506582884E+000                 -2.4512603406243443E+001                  5.0000000241428677E-001                  3.5091642766718229E+002                  2.3035848430453050E+004 
                                       9                  3.4251318181629218E+000                  6.7772814377211577E-001                  4.6273777098905624E+000                 -8.9211721426872685E+000                  4.0503522773544134E+000                  3.5653873687320027E-085                  9.8053498772228898E-001                  1.9465012277711025E-002                  4.7613284762430510E+000                 -1.8851098273156248E-005                  3.8404335867969227E-085                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1234297900647587E+004                  4.7869947426797106E+000                 -2.4446852472147146E+001                  5.0000000241428677E-001                  3.5113166450295347E+002                  2.3058204320310302E+004 
                                      10                  3.4251318181288983E+000                  6.7767448230559113E-001                  4.6304188187605746E+000                 -8.9129883463051822E+000                  4.0624200744457770E+000                  3.5636297171631336E-085                  9.8053498772228898E-001                  1.9465012277711025E-002                  4.7607402023985905E+000                 -1.8772778061547874E-005                  3.9134991726703366E-085                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1234042279789326E+004                  4.7869929297257992E+000                 -2.4096498753595373E+001                  5.0000000241428677E-001                  3.5125702960327754E+002                  2.3063100885426247E+004 
                                      11                  3.4251318180551324E+000                  6.7756024534933401E-001                  4.6335274957108474E+000                 -8.9044073495744431E+000                  4.0747996390353807E+000                  3.5611449769580164E-085                  9.8053498772228898E-001                  1.9465012277711025E-002                  4.7594881004916560E+000                 -1.8596786389978417E-005                  3.9916045013688345E-085                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1233498846373259E+004                  4.7869890754778623E+000                 -2.4351198826202978E+001                  5.0000000241428677E-001                  3.5120624838448015E+002                  2.3059583982722866E+004 
                                      12                  3.4251318180152901E+000                  6.7749971484850513E-001                  4.6368909814759256E+000                 -8.8955114188660307E+000                  4.0880738985636977E+000                  3.5580818921844820E-085                  9.8053498772228898E-001                  1.9465012277711025E-002                  4.7588247853114058E+000                 -1.8508227889224872E-005                  4.0742226092997084E-085                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1233211126798757E+004                  4.7869870348412915E+000                 -2.4006815492517134E+001                  5.0000000241428677E-001                  3.5120346991938698E+002                  2.3030739843114316E+004 
