                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     300                                      903                  2.0000000000000000E+000                  2.0000000000000000E-002                  9.3101793228066635E+008                  3.2266063117922773E+005                  7.7090507224682706E+003                  2.5153230402152694E+001                  2.8115657165305072E+000                 -2.7227400974312590E+000                  2.7791681216669988E-003                  1.9139361827548575E-012                  9.7773811130421939E-001                  1.2214153230315856E-004                  1.2389040472440216E-002                  8.0929231432598080E-004                  2.0850244238749525E-003                  2.0000000000000000E+000                  0.0000000000000000E+000                  1.2259708748644940E+000                  5.0829048397462828E-004                  7.3331042881590847E-001                  3.9213002429738389E-003                  7.4835997492161185E-003                  1.6481013337173882E-002                  4.1700488477500429E-003                  1.6592353345983171E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3362947884282330E+004                  1.3319836428373186E+006                  7.9512649787871122E+008                  2.3620330565072031E+001                  2.3620330565072024E+001                  4.5305777810555232E-030                  1.5333935354087089E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.9380691499740356E+016                               "d9e66b3b"                               "gfortran"                                 "13.3.0"                   "x86_64-linux-25.12.1"                                 "CRMATH"                               "20260108"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  2.0000000000000000E+000                  4.4894823900779790E-001                  3.8874314688683924E+000                 -8.2006164806198427E+000                  3.5029633635992949E+000                  6.9999999994857598E-001                  2.8000000005142411E-001                  1.9999999999999907E-002                  9.2401216818816557E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.9999999999982501E+000                  4.4894568849219096E-001                  3.8884727204543919E+000                 -8.1937265510874617E+000                  3.5110813323219614E+000                  6.9999999994855122E-001                  2.8000000005144876E-001                  2.0000000000000018E-002                  9.3878934118086203E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.9999999999958125E+000                  4.4894219182979933E-001                  3.8897998890536618E+000                 -8.1854827906566641E+000                  3.5209029233940869E+000                  6.9999999994851980E-001                  2.8000000005148018E-001                  2.0000000000000018E-002                  9.5678101742766389E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.9999999999930782E+000                  4.4893834294944501E-001                  3.8916386588491596E+000                 -8.1748976378818927E+000                  3.5336958183886744E+000                  6.9999999994640127E-001                  2.8000000005359893E-001                  1.9999999999999796E-002                  9.8038923420096263E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.9999999999888982E+000                  4.4893260113198452E-001                  3.8941029413071093E+000                 -8.1622293841164648E+000                  3.5493643390452583E+000                  6.9999999994640127E-001                  2.8000000005359893E-001                  1.9999999999999796E-002                  1.0094104455953784E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.9999999999843276E+000                  4.4892650294169711E-001                  3.8985489219469107E+000                 -8.1424613427303036E+000                  3.5746530765672406E+000                  6.9999999994640127E-001                  2.8000000005359893E-001                  1.9999999999999796E-002                  1.0564220013032611E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.9999999999740934E+000                  4.4891345394621279E-001                  3.9042382514867802E+000                 -8.1238497338649136E+000                  3.6005727801441707E+000                  6.9999999994640127E-001                  2.8000000005359893E-001                  1.9999999999999796E-002                  1.1026827673852567E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.9999999999682339E+000                  4.4890629604417842E-001                  3.9088029084288900E+000                 -8.1119449151782828E+000                  3.6185194173789474E+000                  6.9999999994640127E-001                  2.8000000005359893E-001                  1.9999999999999796E-002                  1.1333300640077178E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.9999999999623748E+000                  4.4889933134897064E-001                  3.9147423546393778E+000                 -8.1000250480956915E+000                  3.6385620812404289E+000                  6.9999999994640127E-001                  2.8000000005359893E-001                  1.9999999999999796E-002                  1.1648695558289930E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
